page_index,movie_id,title,username,user_id,rating,date,time,comment,useful_count
0,26752088,我不是药神,喝可乐的鸟,jinhoo,力荐,2018-07-03,22:01:56,炸裂，哭成狗，从观影体验上看，比达拉斯买家俱乐部好，之间隔了差不多五个《动物世界》，导演处女作就这完成度，只能说剧本实在太好。我爸爸也是药神的受益者之一，否则我应该房子也没了。感谢他们🙏。,8035
0,26752088,我不是药神,张小北,xzfd,力荐,2018-06-20,14:44:16,电影能做到的好，这部电影都做到了。剩下的是这个时代不让它更好。在我们刚刚经历过的时代巨变洪流之中，有无数这样的小人物在时代洪流中艰难生存着，同时在竭力不丢失他们的灵魂。终于有这样一部电影，让我们能够看到时代，看到善意，看到希望。希望这部电影也能被这个时代善待。,5521
0,26752088,我不是药神,王大根,diewithme,推荐,2018-07-10,23:16:11,无法想象下一部这样的电影会是什么题材、能是什么题材，感觉就像是领受了上头扔下来的一根肉骨头一样。王传君真的太好了，周一围最后靠在车上等人的那一幕帅得我愿意为他入狱三年……,620
0,26752088,我不是药神,西楼尘,xilouchen,还行,2018-07-04,17:09:27,病是一种罪，上帝也不能赦免；穷是一种病，药神也无法医治。思慧把脱掉的衣服一件件穿上，黄毛把留长的头发一寸寸剪下，程勇把缺口补上，受益把口罩摘下。法和情谁上谁下，命和钱谁上谁下，灾厄的红药水抹到谁的头顶，侥幸的救世主降到何方人间。许多人终其一生都在寻一种药，没药的世界我们能不能活？,1166
0,26752088,我不是药神,羚羊的灵魂,clzleo,推荐,2018-06-30,17:26:59,我一直以为牧师是金士杰演的哈哈哈哈哈哈竟然不是,639
0,26752088,我不是药神,大旗虎皮,daqihupi,推荐,2018-07-04,22:29:54,贴身移动镜头跟拍，强化了写实风格。镜头调度尽量隐藏在人物运动和情节的背后，看上去似乎没什么风格，无非是中近景的对话正反打，加偶尔摇一下，事实上，镜头的跟进、位置、角度和细微运动都很严谨，与影片的现实感非常契合。一个藏着拍的导演。,285
0,26752088,我不是药神,谢飞导演,114515320,力荐,2018-07-10,15:44:56,        祝贺学院硕士毕业生文牧野出手不凡，导演了这样一部扎实、感人、有见地的处女作！看片中常在想：在疾病、死亡面前，一些常规的道义、是非怎么都成了反意？先人说过“合情合理才是好法。”那么实践证明已经不合情理的法律规章就应该改掉它！直面现实，促人思索，这样的作品值得夸赞！,1904
0,26752088,我不是药神,姨妈的鸭,yimaxxduck,力荐,2018-06-30,16:06:18,特效是真实人性，特技是上映成功。,3491
0,26752088,我不是药神,刘念拉,51255549,还行,2018-07-04,15:53:16,怎么不能拿《达拉斯买家俱乐部》说事了？同样的题材，人家对人性挖掘地多好，我们只会煽情。,744
0,26752088,我不是药神,LOOK,2049622,较差,2018-06-26,22:55:07,比较反感这类戴着批判现实主义帽子的电影却使用了大量讨好大众的商业片常用媚俗技巧（重点表现在笑点与哭点的有意设计），剧作方面最大的问题是徐峥的转变缺乏说服力缺乏震撼力度，人性恶看不到，人性善很牵强。2.5,4930
0,26752088,我不是药神,胤祥,yinxiang,推荐,2018-07-05,15:04:59,从剧作摄影到导演技巧都堪称典型的电影学院风格，不过组了个酷似初代复联的队伍也是蛮有趣的。徐峥和王传君大概要横扫各种表演奖了。这个片子能过审已是不易，有些剧作合理性，具体导演手法和意识形态面向上的问题也就不太好去苛求了。想一想觉得还是值得为这部片吹一波的。,365
0,26752088,我不是药神,OreoOlymLee,136593943,较差,2018-07-03,21:56:04,微妙地在谄媚审查机制和迎合市场需求间取得平衡。看似蜻蜓点水地在法理与人情之间徘徊着作了一番试探性反思，却无比精明地把通过对政府（结尾法制宣传）和主角（“神性”的被赋予）这两极所本该承受的无论社会的、道义上的道德指责一股脑儿地推给大资本，是取巧的推卸责任行为。,3638
0,26752088,我不是药神,gfjdwsg,138354318,力荐,2018-07-04,10:58:44,为一句“谁家还没个病人”泪流满面 感叹生命在“穷病”面前无药可救 感慨中国终于有了属于我们自己的有力量的电影 所有演员都非常出色 近年最好的群像表演 请记住这些电影人 宁浩 文牧野 徐峥 周一围 王传君 谭卓 章宇 杨新铭 王砚辉 咱们电影还是有希望的 愿中国的电影越来越好 谢谢,3720
0,26752088,我不是药神,虾坨坨艺仔,yancm,推荐,2018-07-04,23:02:46,懦弱、贪财、甚至家暴的小人物，最后却咬着牙把善事做到底——其实大部分人都是这样，即非至纯至善，也非穷凶极恶，但是看见了，没办法假装没看见。,515
0,26752088,我不是药神,成知默,chengzhimo,推荐,2018-07-06,21:33:53,我认识一位姑娘，曾只身赴印度买仿药；也听闻不少病人，因药价太高而放弃治疗，并很快去世。本片短板很明显，甚至粗糙，但感谢让更多人关注到这个群体。虽有个光明的结尾，但不应一味强化药厂和患者之间的矛盾，尤其现实是零关税下药价未降，药进医保却因限药而买不到药，但愿一切都不只是粉饰太平。,396
0,26752088,我不是药神,末春,panchunshu,推荐,2018-07-03,22:53:53,希望这片子更快冲向高票房，驱动资本转向优质现实主义题材。,310
0,26752088,我不是药神,中立的手指,madehua,推荐,2018-07-05,20:06:21,怎么过的审？甚至我公安机关的大Boss在片中都是一个略负面的角色。如果此片叫好又叫座，各路资本一拥而上带火了社会现实电影，广电总局会不会再举屠刀啊,332
0,26752088,我不是药神,shininglove,2849243,推荐,2018-07-05,23:17:17,这部“社会现实主义商业类型片”既成功撩动了广大民众情绪，又释放了各阶层的生存焦虑，浓得像一团炸药，各处开花，飞火流星，把弱者包围，将强者笼罩。药神和战狼一样，都属于这个时代的超级英雄，不知不觉为沉默的大多数代言。,203
0,26752088,我不是药神,小夕克莱尔,138576369,力荐,2018-07-04,11:06:09,“他才20岁，想活命有什么罪”,2821
0,26752088,我不是药神,任仁忍,79074513,较差,2018-07-04,01:30:16,可别吹了，有陆勇案这么好的原型故事做底子却拍成了超长春晚小品，先来段子笑料堆砌后催泪煽情。沾了题材的光，其实没什么货真价实的东西，人物的转折和情节设计的功能性和指向性也非常套路，故事讲得都差强人意，更遑论社会批判了。借赵本山的小品说，真没要啥自行车，看看报道可不好笑且远比这有启发,2550
0,26752088,我不是药神,阿北,ahbei,力荐,2018-07-16,11:54:44,好电影,761
0,26752088,我不是药神,德川咪咪,zhangxy1326,力荐,2018-07-07,23:40:23,"《我不是药神》看到后半段，纽太普疯狂地啜泣起来，声音超大，以至于前后左右都开始看我们。
情急之下，我从裤子口袋里拉出一个口罩帮他戴上。顿时大家露出了了然又理解的表情。",735
0,26752088,我不是药神,吃瓜少年,128344869,力荐,2018-07-01,23:56:39,连群演老太太都猛戳我泪点，以后再也不能吹自己泪点高了,1828
0,26752088,我不是药神,柯里昂,pirealwei,还行,2018-06-30,17:13:53,“送出去挺好的，将来比咱们有出息”，结合全片看这句台词会非常有意思。前半段刻意营造的笑料过多，同时使得整部片的意旨变得暧昧不清，而原型人物的重量和意义也被那一个个太过戏剧性（和喜剧性）的情节所无形消解。以及，在这个首尾都需要字幕进行“立场矫正”的环境下，还是别类比《达拉斯》了吧。,783
0,26752088,我不是药神,不瓜迪,thatgal,力荐,2018-07-09,18:52:42,哭哭 无法想象我活在一个陈赫比王传君火的世界,780
0,26752088,我不是药神,帕拉,58059498,还行,2018-06-30,17:22:05,嗯不知道是该高兴还是失望，中国（全亚洲都)在向韩国看齐拍所谓改变国家的狂煽情样板戏，故事写的不错，但总觉得它们不是电影。,411
0,26752088,我不是药神,二月鸟语,p2165,推荐,2018-07-02,03:07:06,影片风格上有着文牧野一贯的克制和冷静，以及他明确的诉求，我不觉得像韩影，本质上是一种属于中国的本土的电影(可能徐峥偏爱韩影和港片)。剧作上，把研发药的原创公司做成反派，把政府形象做正的处理使得反派模糊化了，这种商业化的处理应该和宁浩有关，也应该是目前审查上最大的尺度了。文牧野成了。,518
0,26752088,我不是药神,刮刮油,LordBean,力荐,2018-07-05,20:56:11,带着浓浓的宁浩味，胜在题材，和徐峥。“世界上只有一种病，穷病，穷病救不了的”，直白的说到了痛处。一边卖药赚钱，一边拿钱买命，一切法和理，都在“活着”面前脱得赤条条。最后那段话为过审的目的明显，实际上格列卫尽管被列入部分地区的医保，却是有条件的，实际情况哪是这么一句能总结的。,662
0,26752088,我不是药神,灭灭,144931959,较差,2018-06-30,16:18:26,"这九分并不是针对这部电影的基本创作，而在于它的题材，表现的社会现实意义大过了电影里的其他东西..
拍成这样，7.0 over",930
0,26752088,我不是药神,黄青蕉,sakimay,力荐,2018-07-10,13:19:14,《我不是药神》值得完整五星，叙事，表演，节奏，镜头都是年度最佳，唯一的短板可能就是树了正版药厂这个假敌人，但是国产电影嘛，也要理解，不算主动做恶，只能算被动装傻。徐峥真的厉害，小奸大勇，脸上都能看到一点宋康昊的影子了（不是说肥），王传君周一围都很好，这样的电影票房好，让人充满希望,338
0,26752088,我不是药神,明安,61212508,推荐,2018-07-08,18:16:47,这个电影让我躲入人群中合理流泪。,255
0,26752088,我不是药神,fateface,4187023,推荐,2018-07-09,20:06:18,有人说冲着敢拍这个社会题材就要好评。我觉得是很纯熟的商业片模式，该哭的地方哭，并没有意外。最后剧情失控了，往假大空的路上越走越远……,117
0,26752088,我不是药神,是猫猫呀,140043490,力荐,2018-07-04,12:31:55,看的时候记得带好纸巾[捂脸]我觉得不论这部片拍摄手法如何艺术价值多高，这种题材的电影能够过审就是很大的进步了。韩国能够凭借《熔炉》改变国家的法律，一部好的现实题材的电影的意义可能会远远高于作品本身。希望大家都去支持一下优秀国产片的票房🙏,673
0,26752088,我不是药神,怂人皮埃罗,56969272,较差,2018-07-04,11:40:20,程勇的脸像七月的天说变就变，人物行为逻辑全没毛病就是最大的逻辑毛病，和张院士干架那场戏完全就是胡来，正反派说唱脸谱，药价贵药价贵药价为嘛贵？洞悉人性拉倒吧，“谁家没个病人啊”昭然若揭，利用同理心搞场社会宣泄罢了。影像更别提。,568
0,26752088,我不是药神,zitsunari,qiaotaizi,还行,2018-07-05,22:58:48,年代感还算不错，挑点错吧：2002年4月26日（锦旗上日期）之前是不存在QQ群的；2003年百度还没有熊掌logo。,253
0,26752088,我不是药神,这题我会,44291286,力荐,2018-07-04,11:18:57,看《我不是药神》时的我：😀😃😄😁😆😂😢😭🤭😞😢😢😭😭😍（😍给结尾的周一围） 如果这个暑期档爆且只爆一个片子 我希望并相信会是这部 更希望未来能有更多此类型的电影上映 代表我自己宣布此片提前锁定年度最佳了 ,528
0,26752088,我不是药神,顿河,alexcite,力荐,2018-07-05,23:47:25,所有的批评、思考、讨论，都应该建立在这已经是一部勇敢、积极、努力过了的电影，而且成色很不错。看看结出什么样的果，至少得想想这是什么样的土壤。导演的成熟之处，不在于在一部电影里呈现了自己的全部能量，而是呈现了自己的选择，并把选择做到了最好，那就对得起自己了。,230
0,26752088,我不是药神,琦殿,yyy18n,,2018-06-30,17:39:27,虽然最后一幕让我想起还珠格格二劫法场，还是哭了。,182
0,26752088,我不是药神,师诗尸,shirleyly,力荐,2018-07-04,11:51:27,8.5，给五星以资鼓励。每个人都演技在线，演思慧的女演员在暴裂无声里演哑巴的老婆，演得真的很好，心目中的今年国产片前二竟然都有她。,1022
0,26752088,我不是药神,邓安庆,renjiananhuo,力荐,2018-06-30,16:15:48,真是动人！完全没想到这么好看，哭成狗了。也是罕见地在影院里没看到有人刷手机。希望徐峥能拿影帝。,340
0,26752088,我不是药神,丹AI🌵,59291955,很差,2018-11-12,13:48:53,故事很流畅。这个电影非常糟糕的地方在于，只呈现了事实的A面，道德倾向太过明显，把正版药生产厂家塑造成无良商人。事实的B面是，研发一种药物，需要几十年的时间和几十亿美元的研发资金，消耗了无数科研人员半生心血，并且专利只有二十年。如果在二十年内收不回成本，就没有人愿意研发新药物。仿制药对个体有利，但损害的是社会总体利益，以及未来病人的利益。想活着没有错，我们都想活着，但作为一个影响范围很广的电影，没必要把生而为人的艰难，都怪在一个群体头上，这是误导观众。可以类比弗里德曼提出的问题：“老太太交不上暖气费，天然气公司是否应该停止为她供暖？”学生说不应该，因为老太太很可怜，天然气公司不可以这么无情。弗里德曼说应该停，学生问：“那难道就让老太太冻死吗？”弗里德曼回答：“你怪错人了。”,335
0,26752088,我不是药神,风间隼,fengjiansun,力荐,2018-07-05,20:08:22,表面说的是药，深层说的是命。药能治病，命却不由自主，这是影片锲入中国现实的关键，也是引发大众共鸣的核心。盛世危言，却让人能看到希望，仅此一点，就足以让人忽略因商业和审查做出的种种妥协。它不完美，但是中国电影应该努力的方向。,215
0,26752088,我不是药神,Ying,emilycat,,2018-07-07,19:13:53,个人推动改革的一个好故事。归根结底，制药公司不应该做救世主，执法人员不应该做救世主，普通人就更不应该做救世主。救世主是谁？国家啊。得靠健全的医保制度。,270
0,26752088,我不是药神,同志亦凡人中文站,3540441,推荐,2018-11-22,03:47:05,有点像“达拉斯买家俱乐部”，宁浩还附体了一段，不过导演借鉴消化吸收的能力很强。中国需要有这样的电影去反映现实，以后才会有改变现实的电影。“正版药进医保了”，喜欢这句话~,104
0,26752088,我不是药神,猛汉世雄,donbou11,力荐,2018-07-06,20:30:38,真是一部让人痛苦的电影，看得人不想说话，只想流泪。,137
0,26752088,我不是药神,寒枝雀静,93124222,推荐,2018-07-03,21:31:28,C/本质是回避体制分析的个人英雄主义抒情，但又可通过全球化对位来映射分化的国内阶层。与其说是对商业道德的歌颂不如说是一次对市场和调控都完全无法拯救的社会绝境乐观且粗糙的描绘。大资本与律法的刻画都还是太程式化，光靠正面力量的情感支撑显然不够。越到后半程剧作推着走的痕迹就越重。,109
0,26752088,我不是药神,Der,hansean,还行,2018-07-01,19:34:52,改编改变了主人公身份，加了戏剧冲突，以此升华主角使其变得崇高，体现情理和法理的二律背反主题。可毛病不少：脱口罩礼赞加夹道欢送，这是什么待遇？有造神嫌疑；特写多，摇镜粗暴，艺术性差，由此剧情显得非常扎眼，易被认为在绑架观众。但演员出色，感情细腻，加上题材缘故，还是给个中评吧。,107
0,26752088,我不是药神,博淙,88808929,力荐,2018-07-03,21:26:15,昨晚看完，现在想想还是很激动，我在想，如果我是一名白血病患者，会怎样？我想也会期待那样的一个药神出现。影片结束后，所有观众自发的鼓掌，这是我观影这么多年寥寥几次。所有演员在线，连群演都大妈都让人泪奔。一个开头笑最后哭的片子，预测年度前三！,373
0,26752088,我不是药神,水怪,shuixia1825,力荐,2018-06-30,16:16:51,这样难得有态度、立场、尊严的电影，是需要有观众情绪足够的累积呼应，才能产生完整能量核的。这甚至与票房无关，票房只是结果。韩国的社运片可以屡破纪录，中国观众没有理由比他们差。,208
0,26752088,我不是药神,李嗲Lydia,Lydia66890,推荐,2018-07-03,21:19:04,没想到啊你个春光灿烂猪八戒，有两把刷子啊,146
0,26752088,我不是药神,袁长庚,yuanchanggeng,推荐,2018-07-09,22:27:15,需要多少滑稽和猥琐才能讲一个高尚的故事，需要多少眼泪和亲情的糖衣才能吐一口反对的唾沫，需要多少条命多少升血才能论证救赎的必要意义？别问我对这个电影的看法，这特么哪是电影能聊的出来的？,109
0,26752088,我不是药神,冲浪小子Z,51415144,力荐,2018-07-07,22:46:58,国内大银幕少有的现实题材，但是可能是被剧透了，期待值爆炸，所以有一点点点点遗憾，但是每个老师的表演都超级无敌棒！值得学习！,259
0,26752088,我不是药神,方洛洛,fangluoluo,力荐,2018-07-04,21:25:37,能在大屏幕上看到这种题材的中国电影，本身就是一种进步。,166
0,26752088,我不是药神,欢乐分裂,flowermumu,推荐,2018-07-01,16:47:49,3.5；题材制胜，不无煽情仍是动人，“长的是磨难短的是人生”贫穷是无法医治的病，资本社会里情义无法开出希望的空头支票，底层蝼蚁的微茫呐喊虽无异于蚍蜉撼树，但透过这微光或许还有挣扎的可能；从浑噩到清醒，并无神祇降临，唯有自救自渡，尺度拿捏准确，戏剧层面的现实视野，太需要这样的国产片。,88
0,26752088,我不是药神,River,141728064,还行,2018-07-04,12:33:27,非常赞同的一句话—“不能因为题材好，就可以无视其他的都给高分吧”,213
0,26752088,我不是药神,Vamei,ztftom,力荐,2018-07-03,18:52:53,把一点恻隐之心，都留给这部电影。,114
0,26752088,我不是药神,文森特九六,ILWTFT,还行,2018-07-01,16:22:15,显而易见的，并不是一部多么出众的电影，却也是一部值得些许尊重的电影。,259
0,26752088,我不是药神,W小姐（吴桐）,1306273,推荐,2018-07-07,07:36:33,国产片的闪光之作，当然现实生活依然很残酷。里面最不舒服的地方就是药贩徐峥洗手不干的时候，白血病人对他的道德绑架。如果不是为了赚钱，帮忙搞到药是情份，不帮是本分，干嘛一个两个都好像欠了他们一样。你要死了，就无所谓也搭进去别人的人生？所以全程无泪点，结尾有小感动。徐峥戏真是好。,115
0,26752088,我不是药神,草威,Cao-Wei,推荐,2018-07-04,21:46:27,好看是料到了，没想到拍得如此朴素、扎实、流畅。文牧野是个实干派导演，他没打算要一部神作，就本本分分讲个好故事。正因如此，它对现实的关怀才显得周到、细心、准确。徐峥奉献了宋康昊级别的演出。,191
0,26752088,我不是药神,易老邪,ljgyhj,还行,2018-07-02,18:32:49,很好的题材和故事原型，可惜处理的太飘了。主线故事不够扎实流畅，人物转变突兀没有说服力，支线乱加戏，过于热衷添设煽情催泪戏码。,195
0,26752088,我不是药神,私享史,Uvo,推荐,2018-07-08,11:17:50,我们终于成功学会了韩国某种现实题材类型片讲故事的方式。这个反映现实的片子好看，却又并没有触及什么现实。它给徐峥、周一围包括牧师所设定的若干道德两难命题，流于表面，并不复杂和纠结，至少没揪起我作为一个观众的心。中国观众需要《药神》这样好看的电影，但这样的电影绝不能止于好看而已。【华纳永润】,94
0,26752088,我不是药神,刘康康,46843344,推荐,2018-07-01,00:30:03,可以说达到了韩国社会问题片的水准，与其跟《达拉斯买家俱乐部》对比，倒不如跟《辩护人》、《熔炉》对比，相似点更多。当然也有韩国电影一样用力过猛、煽情太过的毛病，比如最后病人自发来到马路边送行。但整体还是让人惊喜，希望这样的电影越来越多。,95
0,26752088,我不是药神,大奇特(Grinch),grinch,推荐,2018-06-19,17:50:36,改编自著名的陆勇案，医改前国人对医药问题的漠视，合理求生欲在法律面前的抗争。在还原了事件原型之余，加入了群戏和戏剧张力，落脚于伦理与法律的博弈。尽管弱化了诉讼的过程，但已经构成了对生命的敬畏。黄毛彭浩是宁浩致敬自己《疯狂的赛车》的黄毛耿浩吗？,164
0,26752088,我不是药神,Leon Winters W,adakenndy,推荐,2018-07-04,22:48:52,对结局稍有失望和遗憾，如果导演在男主被关押上车后街上病人行注目礼黑屏戛然而止显然会更加真实，更加引人深思。只可惜后面又多了几秒呵呵，有时候，我们需要等待社会进步，福利越来越好，但是有些生命已经等不起了，这个残酷的问题丢给了观众，我渴望着一个答案。优秀的反思现实的国产片但是分数虚高,103
0,26752088,我不是药神,红豆♥,cancermomo,力荐,2018-07-04,21:30:38,永远治不好的穷病,112
0,26752088,我不是药神,Ocap,69290051,推荐,2018-07-11,21:09:48,哭且服了。都在纠结批判得对不对，“现实”掺了多少假，偏偏忘了首先作为电影，它拍得好。伪现实和小批判有主客观因素引致，但是毛病就是毛病，不管从哪来，都在扣掉的一星里了。可没关系，它根本的价值既不在于现实意义，也不需要籍此加冕，而是关于如何去定义一个好人，和善良的意义——这是最大的意义。→12.1二刷。,52
0,26752088,我不是药神,熊阿姨,auntbear,还行,2018-11-13,23:24:39,非常拧巴的片子，讲了个有价值的现实故事，但每个元素又都不对：最根本的郑筱萸和高额关税两个真靶子，被医药公司和公安局局长给顶锅了；程勇有陆勇的原型，可陆勇本身又早被利益腐蚀掉了；假药骗子张院长活灵活现，生活中这些人又没有得到惩罚……种种红线把这片子拴得死死的，结出一个心酸的怪胎。,78
0,26752088,我不是药神,盒饭,frankhe,力荐,2018-07-01,17:20:12,一部能让中国电影人挺起腰杆的电影。推荐每位学法律的同仁都去看看，对我们的职业一定会有更丰富深刻的理解。,98
0,26752088,我不是药神,本位,jamie2436,较差,2018-06-30,16:59:33,被导演直接拿剧情糊在了脸上，观感就像是张院长在台上滔滔不绝地介绍德国格列宁。,484
0,26752088,我不是药神,柏林苍穹下,chenchangxing,力荐,2018-07-07,20:47:08,“有一种病你救不了，就是穷病。” —— 底层立场的非典型国产片，而且还有几秒钟触碰到问题的实质。,71
0,26752088,我不是药神,肖浑,xiaojia86,推荐,2018-07-06,16:56:19,徐峥从小人物到救世主被拔得有点太急太高了，最后煽情让我憋眼泪憋得头疼，有几个场面过于戏剧化，不过都可以理解，依然值得鼓励。,105
0,26752088,我不是药神,土呆,treasure711,还行,2018-07-09,11:43:43,我就问药企的研发费用谁买单？市场经济这么多年了，商人还是地主周扒皮嘴脸，都晓得吃饭不能搞人民公社大锅饭，吃药就一定要全民AA？谁不同情病人，谁不担心自己没有药，谁不渴望延续生命？但不代表这病人所得到的救赎就真的那么理所应当。,95
0,26752088,我不是药神,美神经,145790989,力荐,2018-07-04,15:03:53,完全没想到这么好看，哭了。,138
0,26752088,我不是药神,番茄炒蛋不加蛋,130420558,力荐,2018-07-04,11:32:14,非常催泪的电影，很久没有看过这样好好讲故事的国产现实题材电影了。“他们只想活着，有什么错呢”，被徐峥、章宇、王传君、杨新鸣、谭卓和老奶奶感动得一塌糊涂。,169
0,26752088,我不是药神,57,also57,较差,2018-07-19,16:08:51,看得我大哭一场。这只能说明导演很会煽情，而且真是学到了好莱坞精于算计那一套，敏锐地抓到一个（过时的）现实题材，毫不手软地捞一笔。当然眼泪不全是被动的，看到故事背景里那么多无处伸张的社会不公，非常痛切地意识到指望一部电影或者一个被编剧塑造的良心发现的商人来改变一切，是多么的轻易和可笑。,66
0,26752088,我不是药神,不写论文啦,cecileicon,力荐,2018-06-30,17:13:12,看的点映。面对法理与情理之间的冲突。药贩程勇给出了自己的答案，警察曹斌给出了自己的答案，众多白血病患者也给出了自己的答案。虽然这部电影不像《素媛》和《熔炉》那样推动了法律的改革。但是用电影记录下我国在医疗改革的过程中发生的故事也是有意义的。,114
0,26752088,我不是药神,王写写,dreamending,还行,2018-06-27,18:27:29,3.5，上海买家俱乐部。整体还不错，前半段展开分寸拿捏的可以，后面过度煽情了，几乎五六分钟就要来一段情感宣泄，用台词对主题的不断强调也显得重复。最后十里长街送药神的配乐也太主旋律了。感觉作者后面没沉住气，急切地想把所有话都说出来。,77
0,26752088,我不是药神,朝阳区陆依萍,50060410,还行,2018-07-01,16:46:11,全方位通俗且教科书，符合主流国内观众观影水准式的改编，这样的题材和最后的呈现能做到这样，非常值得尊敬，但整体艺术水准不如《嘉年华》！,167
0,26752088,我不是药神,五,tinue,,2018-07-01,16:36:23,不喜欢后半截。啥时才可以别为理所应当的事情歌功颂德、痛哭流涕？啥时候才可以别要求别人具备社会身份（本片中是商人）以上的道德？啥时候才可以别牺牲了无数人，才给自己一句“时代进步总有代价、知错能改就是好的”？,60
0,26752088,我不是药神,ღ 狐不悔，,Gongzi_.Fox,力荐,2018-07-04,21:08:26,“他有什么罪啊，他只是想活而已！”很难的，能在国内影院看见这类片的上映。感恩，祝福。,97
0,26752088,我不是药神,安德烈大叔,christopherlin,力荐,2018-07-04,21:54:08,《达拉斯》混《辛德勒》，国内少有的现实主义题材佳作，难能可贵为弱势群体发声。剧作标准朴素，具有一定批判性的同时也找到了尺度上的分寸，在伦理道德与社会制度的冲突之间传递人性之善，不仅对电影产业有益，也具备社会关怀的价值，当下环境太缺这种作品了。四星水准，再送上创作者的一星鼓励。,83
0,26752088,我不是药神,太常寺协律郎,51610855,力荐,2018-07-07,17:02:59,好。但是从2002到2018，又是多少生命和家庭。,89
0,26752088,我不是药神,白眉道长,4476933,力荐,2018-07-03,17:59:37,光是挑战这种题材的勇气，就值得打五星,136
0,26752088,我不是药神,尽欢,147584043,力荐,2018-07-01,19:50:00,我承认，我犯法了，无论怎么判决，我没有异议。我只希望，未来这个社会可以变的更好一点。,202
0,26752088,我不是药神,momo,172339219,力荐,2018-07-04,12:15:53,谁标记的达拉斯啊？这是真实事件改编的，分的清哪个在前哪个是在后吗？还有个别品味高贵冷艳还要diss他人观影口味的，黑也要有点水准吧，我们那场实打实的抽泣声一片，要讨厌请代表你个人，别弄得好像爱看的人才是另类。,136
